index	stage	ts_us	relative_ts_us	dur_us	cat	name	pid	tid	external_id	correlation	ph
135	prefill	4352584788161.953	9203.37890625	6.521	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	540	94730	X
136	prefill	4352584788199.058	9240.48388671875	5.179	privateuse1_runtime	musaLaunchKernel	31003	31003	550	94751	X
137	prefill	4352584788249.796	9291.2216796875	4.36	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	550	94751	X
138	prefill	4352584788445.701	9487.126953125	5.838	privateuse1_driver	muLaunchKernel	31003	31003		94769	X
139	prefill	4352584788488.284	9529.7099609375	21.121	kernel	_fwd_kernel	0	0		94769	X
140	prefill	4352584788567.357	9608.78271484375	8.59	privateuse1_runtime	musaLaunchKernelExC	31003	31003	560	94787	X
141	prefill	4352584788616.809	9658.23486328125	33.281	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	560	94787	X
142	prefill	4352584788632.341	9673.7666015625	5.102	privateuse1_runtime	musaLaunchKernel	31003	31003	569	94793	X
143	prefill	4352584788652.77	9694.19580078125	10.28	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	569	94793	X
144	prefill	4352584788715.449	9756.875	6.54	privateuse1_runtime	musaLaunchKernelExC	31003	31003	575	94813	X
145	prefill	4352584788762.853	9804.27880859375	142.525	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	575	94813	X
146	prefill	4352584788789.656	9831.08154296875	5.526	privateuse1_runtime	musaLaunchKernel	31003	31003	585	94831	X
147	prefill	4352584788865.52	9906.94580078125	6.38	privateuse1_runtime	musaLaunchKernelExC	31003	31003	592	94852	X
148	prefill	4352584788908.458	9949.8837890625	8.641	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	585	94831	X
149	prefill	4352584788918.939	9960.36474609375	96.523	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	592	94852	X
150	prefill	4352584788930.279	9971.70458984375	6.447	privateuse1_runtime	musaLaunchKernel	31003	31003	601	94858	X
151	prefill	4352584789010.052	10051.4775390625	6.839	privateuse1_runtime	musaLaunchKernelExC	31003	31003	607	94878	X
152	prefill	4352584789018.102	10059.52783203125	11.36	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	601	94858	X
153	prefill	4352584789037.943	10079.36865234375	41.001	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	607	94878	X
154	prefill	4352584789092.979	10134.40478515625	6.909	privateuse1_runtime	musaLaunchKernel	31003	31003	625	94896	X
155	prefill	4352584789153.146	10194.57177734375	6.041	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	625	94896	X
156	prefill	4352584789173.757	10215.1826171875	7.925	privateuse1_runtime	musaLaunchKernel	31003	31003	631	94925	X
157	prefill	4352584789199.668	10241.09375	8.92	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	631	94925	X
158	prefill	4352584789220.986	10262.41162109375	4.933	privateuse1_runtime	musaLaunchKernel	31003	31003	640	94943	X
159	prefill	4352584789275.15	10316.57568359375	4.921	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	640	94943	X
160	prefill	4352584789280.879	10322.3046875	4.227	privateuse1_runtime	musaLaunchKernel	31003	31003	646	94972	X
161	prefill	4352584789305.151	10346.57666015625	8.401	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	646	94972	X
162	prefill	4352584789569.552	10610.9775390625	6.123	privateuse1_driver	muLaunchKernel	31003	31003	658	94993	X
163	prefill	4352584789613.3	10654.7255859375	4.42	privateuse1_driver	muLaunchKernel	31003	31003	660	95009	X
164	prefill	4352584789614.842	10656.267578125	12.84	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	658	94993	X
165	prefill	4352584789636.203	10677.62890625	10.8	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	660	95009	X
166	prefill	4352584789796.937	10838.36279296875	6.633	privateuse1_runtime	musaLaunchKernel	31003	31003	666	95024	X
167	prefill	4352584789823.307	10864.73291015625	4.998	privateuse1_runtime	musaLaunchKernel	31003	31003	671	95033	X
168	prefill	4352584789846.05	10887.4755859375	7.84	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	666	95024	X
169	prefill	4352584789855.65	10897.07568359375	6.08	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	671	95033	X
170	prefill	4352584789892.039	10933.46484375	4.749	privateuse1_runtime	musaLaunchKernel	31003	31003	681	95054	X
171	prefill	4352584789943.813	10985.23876953125	4.4	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	681	95054	X
172	prefill	4352584790127.899	11169.32470703125	5.827	privateuse1_driver	muLaunchKernel	31003	31003		95072	X
173	prefill	4352584790175.421	11216.8466796875	21.2	kernel	_fwd_kernel	0	0		95072	X
174	prefill	4352584790248.654	11290.07958984375	7.985	privateuse1_runtime	musaLaunchKernelExC	31003	31003	691	95090	X
175	prefill	4352584790297.105	11338.53076171875	33.481	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	691	95090	X
176	prefill	4352584790310.639	11352.06494140625	5.459	privateuse1_runtime	musaLaunchKernel	31003	31003	700	95096	X
177	prefill	4352584790333.146	11374.57177734375	10.48	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	700	95096	X
178	prefill	4352584790393.778	11435.20361328125	5.874	privateuse1_runtime	musaLaunchKernelExC	31003	31003	706	95116	X
179	prefill	4352584790444.269	11485.69482421875	141.445	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	706	95116	X
180	prefill	4352584790467.331	11508.7568359375	5.381	privateuse1_runtime	musaLaunchKernel	31003	31003	716	95134	X
181	prefill	4352584790543.654	11585.07958984375	6.405	privateuse1_runtime	musaLaunchKernelExC	31003	31003	723	95155	X
182	prefill	4352584790588.714	11630.1396484375	8.681	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	716	95134	X
183	prefill	4352584790599.395	11640.82080078125	97.403	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	723	95155	X
184	prefill	4352584790608.706	11650.1318359375	5.767	privateuse1_runtime	musaLaunchKernel	31003	31003	732	95161	X
185	prefill	4352584790687.582	11729.0078125	6.568	privateuse1_runtime	musaLaunchKernelExC	31003	31003	738	95181	X
186	prefill	4352584790699.758	11741.18359375	10.6	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	732	95161	X
187	prefill	4352584790712.718	11754.1435546875	40.002	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	738	95181	X
188	prefill	4352584790771.976	11813.40185546875	4.873	privateuse1_runtime	musaLaunchKernel	31003	31003	756	95199	X
189	prefill	4352584790832.082	11873.5078125	6.161	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	756	95199	X
190	prefill	4352584790845.626	11887.0517578125	6.888	privateuse1_runtime	musaLaunchKernel	31003	31003	762	95228	X
191	prefill	4352584790870.444	11911.86962890625	8.96	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	762	95228	X
192	prefill	4352584790892.352	11933.77783203125	5.014	privateuse1_runtime	musaLaunchKernel	31003	31003	771	95246	X
193	prefill	4352584790947.166	11988.591796875	4.96	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	771	95246	X
194	prefill	4352584790950.885	11992.310546875	5.069	privateuse1_runtime	musaLaunchKernel	31003	31003	777	95275	X
195	prefill	4352584790977.807	12019.23291015625	8.401	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	777	95275	X
196	prefill	4352584791244.025	12285.45068359375	5.947	privateuse1_driver	muLaunchKernel	31003	31003	789	95296	X
197	prefill	4352584791287.258	12328.68359375	12.64	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	789	95296	X
198	prefill	4352584791289.567	12330.99267578125	4.748	privateuse1_driver	muLaunchKernel	31003	31003	791	95312	X
199	prefill	4352584791316.459	12357.884765625	10.52	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	791	95312	X
200	prefill	4352584791482.169	12523.5947265625	7.703	privateuse1_runtime	musaLaunchKernel	31003	31003	797	95327	X
201	prefill	4352584791510.185	12551.61083984375	4.748	privateuse1_runtime	musaLaunchKernel	31003	31003	802	95336	X
202	prefill	4352584791529.706	12571.1318359375	7.84	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	797	95327	X
203	prefill	4352584791539.586	12581.01171875	6.52	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	802	95336	X
204	prefill	4352584791572.8	12614.2255859375	6.121	privateuse1_runtime	musaLaunchKernel	31003	31003	812	95357	X
205	prefill	4352584791626.589	12668.0146484375	4.36	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	812	95357	X
206	prefill	4352584791808.368	12849.7939453125	5.972	privateuse1_driver	muLaunchKernel	31003	31003		95375	X
207	prefill	4352584791854.717	12896.142578125	21.12	kernel	_fwd_kernel	0	0		95375	X
208	prefill	4352584791933.509	12974.9345703125	8.401	privateuse1_runtime	musaLaunchKernelExC	31003	31003	822	95393	X
209	prefill	4352584791981.561	13022.98681640625	33.721	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	822	95393	X
210	prefill	4352584792007.181	13048.60693359375	5.595	privateuse1_runtime	musaLaunchKernel	31003	31003	831	95399	X
211	prefill	4352584792033.163	13074.5888671875	10.08	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	831	95399	X
212	prefill	4352584792092.864	13134.28955078125	6.707	privateuse1_runtime	musaLaunchKernelExC	31003	31003	837	95419	X
213	prefill	4352584792140.366	13181.7919921875	148.005	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	837	95419	X
214	prefill	4352584792168.388	13209.81396484375	5.263	privateuse1_runtime	musaLaunchKernel	31003	31003	847	95437	X
215	prefill	4352584792249.718	13291.1435546875	6.435	privateuse1_runtime	musaLaunchKernelExC	31003	31003	854	95458	X
216	prefill	4352584792291.651	13333.07666015625	8.48	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	847	95437	X
217	prefill	4352584792301.891	13343.31689453125	96.644	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	854	95458	X
218	prefill	4352584792315.003	13356.4287109375	5.855	privateuse1_runtime	musaLaunchKernel	31003	31003	863	95464	X
219	prefill	4352584792393.423	13434.8486328125	6.867	privateuse1_runtime	musaLaunchKernelExC	31003	31003	869	95484	X
220	prefill	4352584792401.215	13442.640625	10.96	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	863	95464	X
